,id,sen_off_peak_var,sen_peak_var,sen_mid_peak_var,sen_off_peak_fix,sen_peak_fix,sen_mid_peak_fix
6497,d1922b4a9657a7ec9a28d4431264ad5d,-0.0,,,-0.0,,
6498,a02d33b9f5ce833c97eb3876d1ef45a8,-0.0,,,0.0,,
6499,02bea48a76429b156b35f4748ca9d6a2,19879.031646049934,36688.1425250008,inf,780.6332992167985,inf,inf
6500,f7f57f39ddbdd967d3001788c1413826,-0.0,0.0,,0.0,,
6501,a2c9b4f73233c454eec23977dc305fbb,-1529457.9025110756,-3596536.992011246,3559446.5452045267,63557.01970836232,105928.36618060926,158892.549270911
6502,e1ea0597bbad7bfd95adf1c7103bfda1,-0.0,,,0.0,,
6503,d846100e8e54519c40228c4cf211af1e,-81153.51629502558,-207567.86399780656,1054317.5487465234,4646.577737184015,7744.296228640418,11616.444342960416
6504,c1e657b3fb2d3a0ea1b6e0a12674a56b,-0.0,,,0.0,,
6505,f299844b5251ad6a546c9b0ad9598057,-65465612.04203152,137450459.15325004,inf,1296579.9071655434,inf,inf
6506,7fd538fbbdacd93959b9a9cd298a1d1e,-41216.510703755914,-110719.69696969682,107895.97315436254,1973.5985995201797,3289.330999200467,4933.99649880061
6507,bac0c85a0ee3837a87f33f3e6224db28,-8357844.626883944,-16360846.725833563,-1263117962.9629982,18946769410.00967,-25836503771.05526,-11841730901.706873
6508,a17e18d2d31ae3b2940958f7e56ef6ab,-0.0,,,0.0,,
6509,f3f9dfbcc9cbdd2d784b23fcbded05fe,-0.0,,,0.0,,
6510,86779eb055d892be3626f3227b10d89e,-0.0,,,0.0,,
6511,6624ff016e9d21890a51b4091b3006c7,-154960.73443203195,inf,inf,inf,inf,inf
6512,cf359b97a77ea83053a1be672b55f8a3,-162847.19418651573,-381710.43293115735,11691956.521739196,9903.839779615635,16506.399632693567,24759.5994490399
6513,76e827c8ea535bb6153f4d42ef1c5710,-186024.69135802443,inf,inf,351.58666666666664,inf,inf
6514,b6084c436549df3f726e47a956643358,-429951.7566858946,-883722.7850829912,3290200.6420545825,25163.88854105973,41939.81423510168,62909.72135265138
6515,08ca1904735ab243328541f146a4052b,-0.0,,,0.0,,
6516,b8a80c6dd6b50fb589460b7c9d20fbe7,-0.0,,,,,
6517,867379bf2ca7cc484be91e475deaa057,-0.0,-0.0,,,,
6518,e6dade83fa76471a47f6edaf5e2b7b5e,-68282.07327533378,-133665.14751739052,-10319444.444444733,154791666.3853408,-211079545.3171003,-96744791.65791757
6519,853676105d2f1710de3c3d153ed22e3b,-0.0,,,-0.0,,
6520,4d0b543298255b3318ec36cae32912fd,-273679.01551083184,-735182.5068870513,716432.885906041,13104.760992808131,21841.268321347994,32761.902482021396
6521,23aa837b266013330f20f263c74d1887,-833088.1487583849,-1965773.3962788077,3100635.129215953,43450.412360754744,72417.35393459492,108626.03090189042
6522,e2e25e7f8514e6a12fc1de9013dceb27,-110891.03125913271,inf,inf,2135.1252230299833,inf,inf
6523,c41efa3a1c15b1c2f47423a395c398cb,-105515.65180102897,-269879.35289278877,1370821.7270195053,6041.471780480008,10069.11963413386,15103.679451200514
6524,816ddf9b21a645be0945993d56cfa8ae,-0.0,-0.0,-0.0,-0.0,0.0,0.0
6525,961a8c4271775da3e3492d8779f1bd61,-25362.45799327891,inf,inf,891.5011238685444,inf,inf
6526,3bf36f3769378d3c1724a60ed314f4f4,-113932.22319603026,inf,inf,2193.6811363334823,inf,inf
6527,390e018ee6469fc1397a16ad820e83f3,-44237.71462403781,-104317.62652705038,102247.69072870308,1834.5081747849226,3057.5136246416932,4586.270436962457
6528,a41e5219c7624647902965e7d9c19e4e,-91187.5962172862,inf,inf,2332.280339388066,inf,inf
6529,a2df40cab9571542d8287e5c1394574d,-442113.2957514083,-976462.192529607,1225882.5772016773,893191665.0433369,-1217988635.5705388,-558244791.616182
6530,394580b8e350c1759d94c3123f762a81,-31766.372795969746,-65357.37421723176,241556.26496408542,1857.8331356849217,3096.3885594750273,4644.582839212456
6531,207d0b1a0fe18c941aeffbdbfd2e61ce,-18036295.74309188,-44459867.452135555,37723523.89878169,33542499939.03824,-45739772697.48912,-20964062498.104122
6532,c0a382597b3e5bc6937eea5f6ce57a4a,-0.0,,,0.0,,
6533,4fed8f2219f918cd6fbbccc6f4ea0380,-5999999.999999938,inf,inf,21768.624830407385,inf,inf
6534,91d8c39e4a9da2d73df2c617b291ed46,-0.0,,,0.0,,
6535,4b736384ab93cd609134cd8fb68263cb,-56957805.90717307,558964803.3126324,inf,1518628.767884596,inf,inf
6536,c2641058211b68b801e75c6abf79026b,-0.0,,,0.0,,
6537,b19e96e91b843334d76c2d795c844625,-171252.7154236083,inf,inf,6651.524253735591,inf,inf
6538,d2041af8162f9698203d62400d4df9d2,-571166.6666666568,74017.27861771059,inf,1542.1411326884984,inf,inf
6539,950c48525e68fe51f27247085ed51c17,-16830115.47344112,-45263602.48447209,43914938.06494806,805164.8829209472,1341941.4715349802,2012912.2073024337
6540,8ed6ce32b64c0359124d666db9d05a33,-833187.2626351401,inf,inf,16042.40775615552,inf,inf
6541,00bf3995126e432218c5a50ba3d03546,-107734.2823250298,-208781.60919540218,1638857.1428571453,6689.598786119717,11149.331310200096,16723.99696529984
6542,63fb387cef7a1a73ed1b99f74e54c940,-50377637.18528089,-135418585.6832971,89643836.87535903,1915960.4114031447,3193267.352338737,4789901.028508018
6543,83983e24442ce897cc6e63c5bfa7bdb0,-168009.68914008857,-393811.2136266861,12062608.695652239,10217.806029624831,17029.676716042253,25544.515074062914
6544,0515f4f29730d0abf7f07a16b29f2c88,-1200762.4196834448,-1744153.1982699744,-3269496.4796244954,4256702770.0414405,-5804594693.190015,-2660439235.870515
6545,4db39862fb360df58c377b66ee5a5ebc,-19747.046891779024,-47502.87026406428,68958.33333333336,1015.8634286710098,1693.105714451769,2539.6585716776076
6546,f20b4a5918036ec3900548e6aed8b83c,-585887.0478008158,-1155435.414884497,-4563189.189189204,41454.10261509509,69090.17102516201,103635.25653774114
6547,faa6a5847465aa576ba540ea9e5fda3f,-418189.92528320075,-1048064.0289942896,1284285.7142857162,inf,inf,inf
6548,7dd5418b8da3ae3f6309c486aad6dc84,-0.0,0.0,,-0.0,,
6549,dac7a84b5bf5b44c9b4f07042ff64802,-0.0,,,0.0,,
6550,59e8b6f8feedfb43c34f669d88a600f8,-258922.3663954258,inf,inf,6622.386921275252,inf,inf
6551,8814aa5d81a127378081d5c7176a6b95,-326956.06140815216,inf,inf,6948.1850479360255,inf,inf
6552,d3cf6e432229bbe15d38a6b8e5afd86d,-0.0,,,0.0,,
6553,d8fce5fb12f0b748b8a59dcb371a948e,2154873.588805846,inf,inf,-11293333335.098272,inf,inf
6554,aa3a28485359b8b005a0587350276392,-36965.96584969228,inf,inf,-265200000.04144585,inf,inf
6555,c9ac9514e943324648378dff428fc02c,-240468.84953497234,-487584.6034616379,918909.4449853445,inf,inf,inf
6556,2be7b92b6dfa0ceee43145f15e12b831,0.0,,,0.0,,
6557,320862ee7510642aa28a05e881e89bb4,-0.0,-0.0,,-0.0,,
6558,2fd47f936bdb7b8bccd75e43d4128010,-0.0,,,0.0,,
6559,04839c662a96918ce44d4bc816180144,-146850.18644439545,inf,inf,3765.8595963073494,inf,inf
6560,6046471798f7bea3430d5c10ecf3b23f,-1338426.8537074162,inf,inf,inf,inf,inf
6561,7bdf0df60032e02e1aa910b13f002ec5,-0.0,-0.0,0.0,0.0,0.0,0.0
6562,d3c56278517c4bc11a25cb4b27f17fdb,-221256.1791218379,inf,inf,907.0325599536727,inf,inf
6563,5ddd462d961fc805ce9724d8b7311cfa,-79406434.3163535,105733511.82507841,inf,1332829.3362313265,inf,inf
6564,200926f3d0578f49e254ef8f1d1cb688,-0.0,,,0.0,,
6565,668576a74393cd039a84475c2a8d34ba,-0.0,,,-0.0,,
6566,58c20a5f625974b5ddd76f6f5b4b69cb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6567,1461fb61995ac83fbb6685b9dfd28051,-0.0,,,0.0,,
6568,8ee4233d6d368e0b5bafbbe7f13ca1f0,-0.0,,,0.0,,
6569,47614bbffcee8318ea67058e5c59799a,-0.0,0.0,,-0.0,,
6570,875cb1120c4f1308929584a515e554f8,-50758.87850467269,1500331.4917127022,inf,-226300000.0353665,inf,inf
6571,452f1d0e12ead602a0cf1c00e5529065,-0.0,,,-0.0,,
6572,80bd66054b7861fedec3976b294ae677,-21516.064257028178,-329692.3076924941,inf,361.6291706322715,inf,inf
6573,a84bee8aec40108973b9d008e2b95156,-230553.07191212152,inf,inf,10153.066619867011,inf,inf
6574,d6579bfafa85555892a23f427f5524a2,-399122.3541559124,inf,inf,4348.662495190685,inf,inf
6575,04b383cf2243216f2bc565262370899c,-71601.86134553255,-129728.49385538718,-344662.110858011,1829.4034529425637,2105.9519494809188,2278.143951074111
6576,102d1fa2a3cf9e1d3c218f6c77a97443,-88900312.4112441,186653548.00238544,inf,1760716.1258822891,inf,inf
6577,b19e227a1f66d1a6eda99221d5ce5c9e,-1584684.002633312,-8159779.661016947,2046013.599660008,59101.39974317804,98502.33290530174,147753.49935794994
6578,f359f3f99c3b4fd6458b4205648f017c,-0.0,,,0.0,,
6579,29ce64b1c11f5f2205a932c21570dd68,-1312902.2848808924,23082393.16239335,1304657.0048309164,33153.85389735439,55256.42316226013,82884.63474338868
6580,3c3e1abf3c14330ed08955fc20d42032,-48463119.22233876,-105678202.41063984,-1137636487.6960244,3121392.365126384,5202320.608544238,7803480.912816215
6581,e89a1a3d86052674c1e9d82610f497cf,-15661926.308985205,6589339.135164537,inf,136287.34134778826,inf,inf
6582,128c548c2351b8798ef9d7e6c245c254,-0.0,,,-0.0,,
6583,974dc5c87a4ec1da8da3c501cdf91cf8,-6259748.991483648,inf,inf,inf,inf,inf
6584,a241040d2c168cf9facc80543190598c,-396943.8029253274,-1067556.935817806,1035748.2423836612,18990.07829821025,31650.130497018694,47475.19574552718
6585,9cf58a9b39e0bf9519886da243bcd309,-535660.292463455,inf,inf,13393.104239650722,inf,inf
6586,896a8011d0861e2673b93f8693e24f1c,-73866.55948553002,inf,inf,91.88998162200346,inf,inf
6587,e4b184f9023c0b802fedb7266dcfa21e,-732416.4305949017,-1282455.3571428547,168615000.00003484,inf,inf,inf
6588,60121a261348ab09ee0804310c96f4fe,-27344.961240310124,-73553.43179843618,48557.49928305128,1039.311152523114,1732.1852542052782,2598.27788130787
6589,64307a46f0c3fe84372ee57f4358ff78,-1441887.4435890657,inf,inf,30552.518073021307,inf,inf
6590,0f35ddecc6f235dcf07fb5a8edefc298,-6494550.912878322,-12713367.714080097,-981519074.0741014,14722786084.353209,-20076526502.078617,-9201741318.612288
6591,c237cf9b823ad7936e2913509f813ecd,-932368.0273562722,-6350145.560407633,1272622.5204200698,inf,inf,inf
6592,3f5b564c4420a5157f5a385c0112dc14,-314782.9156371335,inf,inf,-2229450000.348422,inf,inf
6593,ae1c7e313b3a5cf8994b4e34ca9e73c8,-56429.1044776119,-117005.80270793018,149658.58485898003,1277.8530648954445,2072.172949366797,9036.511737964138
6594,a67a9698f1365d42d238a31727d7b461,-0.0,,,-0.0,,
6595,9ef9508df9a773a616dd22a7417c6629,-282539.4180233303,-758984.1597796134,739627.5167785244,13529.029755283904,22548.38292547432,33822.574388210865
6596,bb0fa4ac3ce5cf7e20d26e9024812cd0,-0.0,0.0,,0.0,,
6597,048e89addb54ddcad3ae5621c71e3dfa,-539957.2086899302,inf,inf,9227.140693941077,inf,inf
6598,cd43b1747496605c425891bb64701c10,-0.0,,,0.0,,
6599,baa8ceaed06103a4fe49694db96df9ad,-139110.49671083977,-303479.617304493,-3293747.178329579,8956.355315267254,14927.258858779516,22390.88828816887
6600,8e230ec8382ebf37e068658b47a14c7b,-17246724.89082969,9312113.17418212,inf,177726.4780727524,inf,inf
6601,a8cd853b597c9ebdc3b61df8cee181bf,-1001539.4765779645,inf,inf,25616.102707409624,inf,inf
6602,ca168bd07f0a2abfa2ccd22acfa1ebf8,-0.0,,,0.0,,
6603,5b889b4f3cc42f6b22cd67d8d82acdc3,-0.0,,,-0.0,,
6604,db1f9ec86388a8d24169edfa2d997c06,-86570.58517103737,-170827.47986979588,-676931.4324507797,2009.3130628724105,2313.058256814432,2502.1841915921505
6605,3312fb4d78c168ae9f39676252d68144,-426487.60330578254,inf,inf,-258025000.04032454,inf,inf
6606,b2d8bf9dbe0bffcc8584949b5cbdd75f,-0.0,,,0.0,,
6607,8cdb7dc994129bf0368223f43fe9d6a2,-1377345.8445040148,1834002.6773761772,inf,23118.61706795203,inf,inf
6608,3178f8056ca5ec1a6f896864d4893b4c,-93019102.40817311,inf,inf,-318667941716.46857,inf,inf
6609,2538bc8fdbbeb8cbee9cc373a86a5843,-239959.02688860442,-643129.7185998628,630578.7348586834,11503.379664071093,19172.299440119463,28758.449160178676
6610,7055c641b8baec7027b8a08fefc1cb13,-73013542.34001327,30718506.935001362,inf,635351.0654813782,inf,inf
6611,6eecffd77971ac8b7f4d84228950e647,-217440.07178566844,-584108.1267217624,569211.4093959738,10411.832875427192,17353.05479237954,26029.58218856883
6612,e7800cf536c9c1cf795ab186893e4873,-16648126.614987109,-44780712.42397918,29562718.66934324,632752.173518047,1054586.9558634653,1581880.4337951692
6613,8ff133c4a3e22c907c1df9be3176edef,-413312.3958466862,-1110278.9256198332,1081963.0872483235,19790.922416268902,32984.87069378318,49477.30604067387
6614,f1d78e867b71033aa8172c60e56c76be,-0.0,,,0.0,,
6615,89b8943d23c9214be07c4d72d29045dd,-112565.7700266037,inf,inf,-634683333.4325227,inf,inf
6616,2ac9452973f85c91667c399ecc49c20a,-46267.31301939011,-89746.68969487443,694903.4175334396,2870.6274905533,4784.37915092241,7176.568726383485
6617,1ac2f214d24d0daf3705f39cc1147be8,0.0,,,-0.0,,
6618,766c3e8b56349baa75d136dafcdc5a87,-40389588.58102317,87355932.2033898,inf,811750.3324355945,inf,inf
6619,7258c0a23e9647ff21d6563433b31d07,-349671.91601049865,-841018.6513629837,1221738.2242601092,17990.603723645294,29984.339539410346,44976.50930911471
6620,b990b8cb826a02d88fba12a163e8c3e2,-463580.1303239216,-811514.2998842786,104443617.02126467,inf,inf,inf
6621,e2f5606fae8628204ac5e37a1ceeaa62,-173960.5418138996,inf,inf,352.1143550031747,inf,inf
6622,e6610ce87f82c513f843d0d98204622b,-9271853.414184028,-26157039.791744173,22000713.168595523,431734.4686451007,719557.4477418711,1079336.171612787
6623,bc3ef7a4ada733ffbb77b8f38e23ed61,-0.0,,,0.0,,
6624,b37369df6315c70549676e9d0c73ec95,117745333.3333329,7681612.579457998,inf,129151.16988077415,inf,inf
6625,4642d436bd02af2c8e402a27b39255de,-2726615.214994514,576466.2004662001,inf,13910.770013072528,inf,inf
6626,f384f2d7e191cd58d39439414747e93e,-183238.0292837338,-355434.6574553757,2752109.9554235055,11368.892850039783,18948.15475006727,28422.23212510039
6627,9fdc7e1bd3ddffbdfac2cfb3fb4034a2,-450079.1343669258,-1210638.5751520426,799222.8276455397,17106.34217963112,28510.57029938665,42765.8554490792
6628,1ae3a29bab05d97c4ac107eb80f74183,-2522727.1055535357,-5374570.029383061,-44831993.464052185,inf,inf,inf
6629,d99a870790c0a51a9bac0cef01c208f8,-0.0,,,0.0,,
6630,6eb1ea47dc0a4dc13cefdf79791039e9,-55439.34165118142,inf,inf,1174.7182453700977,inf,inf
6631,318e7476e64371cb26f2f408559bfafc,-296463.9251415904,-440090.1669306694,-879002.1903139447,1003283331.5099177,-1368113635.4727845,-627052083.2766261
6632,0284bd6bee1918b1c2598240916d43c3,-0.0,,,0.0,,
6633,591a5c91d6e60e853a7532ed5e640ece,-1010581.771170011,425175.4147402774,inf,8793.905685042375,inf,inf
6634,1b127db86c96f80e26f7ff898fd9ff1e,-353031.9369556206,302365.8969804605,inf,4787.74747045208,inf,inf
6635,a62a87b5c8a9ab5ce31d858197938f91,-0.0,0.0,,,,
6636,fb1a35a4963f94b4e3deff800db1d952,14100.387795419525,-1769.6701439905964,-2504.190760834254,49.683652984514076,-7.917556285525951,-11.87633325722521
6637,a81eae649ee263caf8a1ef0e7c31d644,-0.0,,,0.0,,
6638,5ea4dfc032bdb91cb927e38455d2d4f9,-121152285.63843931,inf,inf,2567126.4515229226,inf,inf
6639,7f78ff7bf1df9796a26fb8b802f2d725,-415345.5182774279,inf,inf,-1382408333.5493782,inf,inf
6640,1c12883079d2d9cb28819114a815325f,-0.0,,,0.0,,
6641,68a71cdf382a7095a966e90310266074,-0.0,,,-0.0,,
6642,a2f1ca60c7209361c92416800373dd04,-117693.11502938697,-242146.40466421962,894956.105347164,6883.19596158971,11471.993269316768,17207.989903974838
6643,b8e86c63d26c219136a8dce0f6d7ade9,-80330.80168776371,-136907.80957859915,-890477.081384471,5843.025468401858,9738.37578067026,14607.563671005124
6644,2e15a7e0f5cdcc318c8189cfc649e898,-0.0,,,0.0,,
6645,3124d12141d81758bc4161721d938903,-0.0,-0.0,0.0,0.0,0.0,0.0
6646,ade64aed6aeef69e5646745a0339793c,-18371402.87769781,inf,inf,229824.92850666278,inf,inf
6647,f64db891ade1442c2f6ad8a680d69939,-0.0,-0.0,,,,
6648,6519d2c2fc0a3489e3c2ce00277a3627,-0.0,,,0.0,,
6649,0d168b2ce5aa18e96cdaee3768fd9043,-0.0,-0.0,-0.0,0.0,0.0,0.0
6650,56252e8d024dabfc5acb066bf5ee5016,17935999.999999933,1170130.4784208743,inf,19673.4368777381,inf,inf
6651,85c43522a01f09b41be690c57353771f,-0.0,,,0.0,,
6652,eec242f7b253360baa7093be65169bf7,-203896.86963979382,-521510.8308198523,2648955.431754888,11674.44983782977,19457.416396383942,29186.124594575384
6653,df31b58882ce809d05c958e7e90da497,-40557.281553398156,inf,inf,-174058333.36053544,inf,inf
6654,6e486faf9047e53941e1a47f2730a753,-0.0,,,-0.0,,
6655,db4399167e18b3e8dcf45eecd2b8eee1,-0.0,,,0.0,,
6656,56c5b7ee7f8f538dfe3fa00589927a4d,-630919.3272519946,-3315752.808988757,1460419.003629169,27170.69451912438,45284.490865209606,67926.73629781317
6657,163e3d1016e188e5fcd60aaafabceac7,-422920.0955667648,inf,inf,8961.360972174476,inf,inf
6658,f1f04fcffd0f9fbc045e2827532a383c,-15061.167135063772,-28394.88857721674,-88753.04432537753,219.64052292308745,238.36479942297407,248.97741759381785
6659,a089ce2138ae52e6136a0d53310a9a91,-0.0,,,0.0,,
6660,46e3fc7f290405cf54cdd65bb5a5c1e0,-3444136.6737238313,-8120368.829728235,12854280.070237037,179737.54508468846,299562.57514116267,449343.8627117359
6661,04ebafba9bf569a36e964483063794cb,-0.0,,,0.0,,
6662,882e0caa9f17f901e67c5392e5dac950,-23633.13319446174,-46262.89278004311,-3571666.666666766,53574999.90263021,-73056818.13424699,-33484374.99697185
6663,f468f9f188c94e4858e179c879bedf7b,-25623227.2727269,-58930911.466841005,63183019.26444841,50107644353.37639,-68328606016.11365,-31317277774.945606
6664,ca670e75f23b5b708b5a807c6ecd8c47,-588039.544235922,783003.1236055357,inf,9870.186996424844,inf,inf
6665,cc4ac5ac8881dc7863cdc2a4e932a778,-0.0,0.0,,0.0,,
6666,517f41bc752f70ce412fa8ad7f252859,-670926.7422334166,-1380390.8443100853,5101827.613727039,39238.66099992755,65397.76833321592,98096.6524998221
6667,b8e8a0baf69226cd053c145b46a1f920,-354975.7751937991,-954826.2380538669,630344.1353599075,13491.709817843906,22486.183029740987,33729.27454461087
6668,f3e583108700fa2a9c87043d060b351a,-75719.74301094003,-149415.79578550602,-592084.181941615,1051.2995206747241,1140.922431089142,1191.71925240257
6669,5ba94176e4707626790d3f765acff88b,-1291127.3240762523,inf,inf,30858.572563207992,inf,inf
6670,c5e099b56a157540b891e58338d68d44,10352.669948283383,inf,inf,297.0892229655068,inf,inf
6671,58ed212c963e0a6112185bdffe099602,-0.0,,,0.0,,
6672,f9def7d78409dbebf8ffebfa63bc5a4d,-6261628.959276047,2634413.9243948874,inf,54487.599196305026,inf,inf
6673,2f78a6fb37efd9dff58f21d26c47ee8e,-263587.83153969987,-548123.3480176212,-2233022.254127773,19093.321940930775,31822.20323488624,47733.304852328496
6674,9174370e62d066a60422bb4443900f62,-135250.72254335362,-229423.9490133591,-493246.3768115951,11489.814357863463,19149.69059644008,28724.535894659595
6675,7b1d3599666325496441103e9fdaeef8,-0.0,,,0.0,,
6676,e61b742003aa104acf7d7dddac009be5,-0.0,,,0.0,,
6677,ab8c213a74e4fc9ab5c8f01aa4bda714,-0.0,0.0,,0.0,,
6678,55beb156f24ed554734c648a847d29c6,-0.0,,,0.0,,
6679,5123c1898e0bb622852f8c4f8f38df4c,-61672.30850922607,-95373.75862865354,-306601.2209206399,inf,inf,inf
6680,555891a69597770bf74bd094bfdb323a,-0.0,0.0,,0.0,,
6681,caf9cc87e4846edb6c190e13ed70afda,-92912592.19088937,-232927096.67673662,285340003.70096266,inf,inf,inf
6682,d0998eb4e105517a07eee62f69673954,-279755.59380378615,-514469.2973201105,-3803541.3416536506,677241665.435815,-923511363.0350161,-423276041.62838787
6683,92026061e8fd7be89c0f24e59d787690,-38686.646099604885,-48019.69365426706,-32864.09584425318,40.307116534127914,inf,inf
6684,80db71e10826279a24e03a2c01aa75ec,-0.0,,,0.0,,
6685,ee828970fa56b81947e630d8f3dadcad,-10816408.821593206,inf,inf,184837.84343240163,inf,inf
6686,c53482ce97aa4064a6d2a6a7fce16d51,-8470931.775949048,inf,inf,179492.7179168733,inf,inf
6687,05c1374ff6bd3bc4ae4860a8fe3f5a0c,-28293202.61437902,13852351.99999927,inf,22052.67136840001,inf,inf
6688,36538f7c0bd54a15a711ffd50a565c83,-0.0,,,-0.0,,
6689,a218073974eef985a68d67e138fcf793,-17952323.621478494,69548507.46268634,inf,419375.0885932437,inf,inf
6690,0b1328b18b98c50effc6c581c7acadf0,-73371.45370574012,inf,inf,1876.6017095401842,inf,inf
6691,e730f1614f4d978d48a2b6ed70d4eb52,-0.0,,,-0.0,,
6692,e9af380f0c615a50141d581227708113,-3857362.6373626553,1622882.7848789776,inf,33566.0944949569,inf,inf
6693,d61479197043753c842828ec7960e12c,-0.0,,,0.0,,
6694,3076c6d4a060e12a049d1700d9b09cf3,-0.0,,,0.0,,
6695,8f551e93f704868b326c8b02dbaf24fb,-0.0,,,0.0,,
6696,44df47d83d94ede2cfa402419807c8cd,-176543.81290704527,-416310.64572425734,408049.94868285884,7321.1527932252175,12201.92132204265,18302.881983063642
6697,a359dfc21846f4a59ea36840b4ae9d17,-0.0,,,-0.0,,
6698,7b26d989d54c52dc16561e637f71edbd,-68304576.59987102,28737334.783791136,inf,594374.4698468028,inf,inf
6699,901a7c0285f96cb15dcf20226756fee1,-267457940.74074817,85278275.86206865,inf,1015498.5296334621,inf,inf
6700,91a7a9ecfff8004fb931bacd3c1dc998,-632135.3196772122,inf,inf,inf,inf,inf
6701,bf2f43df68a9311efb08db4527757b79,6209302.325583202,550515.4639174006,-741666.6666666683,226.6979934425693,inf,inf
6702,746ac42095ba42368eeb3874feab7072,-1639571.2954333955,-3397566.6280417223,4358919.72249754,37163.191545129266,60264.01809996415,262804.5632501949
6703,ffccdcc071bb55e276f9dbcaa5241c0a,-200296.465222346,-367599.4020926755,inf,1044.0164295762247,inf,inf
6704,ed7f1732c6de5ce8004d61c4fa7fcef1,-99029.12621359246,inf,inf,-425000000.06641966,inf,inf
6705,e46bb9a2dc590624ecd7c29e2b2d2c1c,-0.0,,,0.0,,
6706,e9fa1c7df407dabedda6f72abc7394f3,-0.0,,,0.0,,
6707,70082fd2b0565f09953046bf40e23f59,-17033889.036368497,inf,inf,360935.38712152676,inf,inf
6708,f9a9e331d126c4972dfad8c80541e95a,inf,inf,inf,inf,inf,inf
6709,0e1513c1b8d6dce6f6f3c72d695a1c64,-0.0,,,0.0,,
6710,961f6bb299cd5f03eb590014e30e9647,-42256.80933852143,inf,inf,162.89996742000613,inf,inf
6711,47e8ea1873d3a96d5343368d3c64af4b,-150037.14470284263,-403575.1520417031,266426.7278462859,5702.523269717391,9504.205449529469,14256.308174293943
6712,91ec47d5d966e946651154034206c5d6,-0.0,,,0.0,,
6713,16283fb04b69b39655e6bc1a7c9d4160,-156152314.39236853,133741822.380106,inf,2117705.991940562,inf,inf
6714,e963e67d012bd00002dbe9f478d40d8a,-0.0,-0.0,,0.0,,
6715,5c45c713bc7e495c9e1a480653e3cca6,-0.0,,,0.0,,
6716,cc29d299ca01850e335a04ddee9639e7,-192179.37481741735,inf,inf,3700.2724734333055,inf,inf
6717,25a17d6b80533c45a2a5298990a8c177,-614608.8129496392,inf,inf,7688.712039905827,inf,inf
6718,111a64bcac35e10797943e9ed87fb554,-138131.64556962028,-235417.80526391484,-1531206.7352666038,10047.288289150629,16745.480481918567,25118.220722877395
6719,c9ca32c2e9fe5195117f199e4311903a,-0.0,,,0.0,,
6720,6f60f11f188850387e1815935f7853f8,-0.0,-0.0,0.0,,,
6721,5780339b72eb5bf483d486800063572b,-496529.9100052933,inf,inf,10551.82057703176,inf,inf
6722,d133f03437b35371454e9c510e560038,-77659.67703060978,-194630.02114164937,238497.4093264252,inf,inf,inf
6723,afe1c3bafd548d2005d77f3841951811,-0.0,,,-0.0,,
6724,195bc2be30bb50804f5de94886734317,1442703.3492822906,inf,inf,359.4335558418073,inf,inf
6725,fca2a0ccbb097aaf185c56ecb9707f8f,-371364.1841407568,-930709.755360943,1140481.1250925257,inf,inf,inf
6726,e0db09e4bcd2c09604a9462a5b4322f9,438103.2338308462,31533.784439089533,44413.3655563728,-1391.2956992458223,169.49769383574804,251.72295891474818
6727,c0252ff8e18506c96cb02e9cbd1beb83,-355276.67522764346,inf,inf,8559.232034415865,inf,inf
6728,a27a03be4dc00378c678b4948b5c1980,-0.0,,,0.0,,
6729,375e0010b89ee4aad206ee23271a6939,-383888.8888888896,-1032597.7410947009,681686.2632635495,14590.622383614122,24317.70397269144,36476.555959036494
6730,0364e065a59423974aa6b582f2f1f9b2,-49003.16873514648,-103615.29871580117,696341.4634146448,103097222.03484835,-140587121.12057742,-64435763.883061655
6731,79de11f7227b3bb0e0412fa5e788040b,-0.0,,,0.0,,
6732,a52f251b45f64f7534d6717dc031c367,-0.0,,,0.0,,
6733,62db210cc93cf358e3e899ee05e1c123,-80484.88664987398,-165592.74454761404,612019.1540303252,4707.099872571906,7845.16645428691,11767.749681430152
6734,a6ad7fa0ead57ea425a7f5415d02187d,-407016.5940920323,-750688.0833514218,2925905.2453468638,21228.292440993315,35380.48740165732,53070.73110248503
6735,c2f8525aacb2947618a099fe383258b2,-0.0,-0.0,,,,
6736,ac4014f4c6970076ababcd738d3e7b95,-178145.10960133313,-478550.27548209304,466345.6375838932,8530.245108509904,14217.075180850563,21325.612771275457
6737,bc929635aa408aa718845a649c3e2612,248199.5064747887,372893.70078740164,984563.4095634096,inf,inf,inf
6738,83515b52f90127e522ead3c74419de9c,-727831.0473016277,-1955168.7327823665,1905305.3691275187,34851.235854637736,58085.39309106585,87128.0896365972
6739,801eb914b5663ad8a02ed79f38f4d343,-0.0,-0.0,,0.0,,
6740,2a0bc1ae60a1c140042dd49133c1e10a,,,,,,
6741,d0738fbbd38bc99784ae416c57769ed7,-500094.06422317686,inf,inf,8672.518883016486,inf,inf
6742,14d6c5a28594f806be39ec1d3488572d,-45077.6845868279,-99559.67203158203,124990.46892870757,91069444.27893044,-124185605.97974218,-56918402.77263038
6743,e239839c892fdd7b14c8c7d34da65500,-124068569.82927151,268339588.37772387,inf,2493531.287195117,inf,inf
6744,dd91cb257c9b4bddf3e575ea755bdcac,-486668.297455971,inf,inf,inf,inf,inf
